ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/JPY,GBPJPY.pi,2024-12-04 02:00:00,189.669,189.772,189.354,189.75,9322
GBP/JPY,GBPJPY.pi,2024-12-04 03:00:00,189.75,190.18,189.75,190.156,9784
GBP/JPY,GBPJPY.pi,2024-12-04 04:00:00,190.156,190.498,190.057,190.487,9239
GBP/JPY,GBPJPY.pi,2024-12-04 05:00:00,190.487,190.552,190.191,190.47,9257
GBP/JPY,GBPJPY.pi,2024-12-04 06:00:00,190.47,190.781,190.426,190.706,12850
GBP/JPY,GBPJPY.pi,2024-12-04 07:00:00,190.704,191.089,190.416,190.63,15716
GBP/JPY,GBPJPY.pi,2024-12-04 08:00:00,190.63,190.991,190.066,190.932,17992
GBP/JPY,GBPJPY.pi,2024-12-04 09:00:00,190.932,191.208,190.913,191.089,12392
GBP/JPY,GBPJPY.pi,2024-12-04 10:00:00,191.089,191.426,191.035,191.322,11812
GBP/JPY,GBPJPY.pi,2024-12-04 11:00:00,191.32,191.527,191.285,191.463,11809
GBP/JPY,GBPJPY.pi,2024-12-04 12:00:00,191.463,191.518,191.183,191.417,17680
GBP/JPY,GBPJPY.pi,2024-12-04 13:00:00,191.417,191.476,191.073,191.167,15635
GBP/JPY,GBPJPY.pi,2024-12-04 14:00:00,191.152,191.236,190.905,191.119,24454
GBP/JPY,GBPJPY.pi,2024-12-04 15:00:00,191.12,191.176,190.739,190.881,14368
GBP/JPY,GBPJPY.pi,2024-12-04 16:00:00,190.882,191.017,190.734,190.96,9979
GBP/JPY,GBPJPY.pi,2024-12-04 17:00:00,190.96,191.028,190.681,190.918,7613
GBP/JPY,GBPJPY.pi,2024-12-04 18:00:00,190.908,191.095,190.808,191.064,13443
GBP/JPY,GBPJPY.pi,2024-12-04 19:00:00,191.064,191.361,191.055,191.202,9504
GBP/JPY,GBPJPY.pi,2024-12-04 20:00:00,191.201,191.312,191.145,191.248,4638
GBP/JPY,GBPJPY.pi,2024-12-04 21:00:00,191.248,191.289,191.081,191.173,895
GBP/JPY,GBPJPY.pi,2024-12-04 22:00:00,191.173,191.504,191.162,191.2,3895
GBP/JPY,GBPJPY.pi,2024-12-04 23:00:00,191.2,191.2,190.703,190.745,8896
GBP/JPY,GBPJPY.pi,2024-12-05 00:00:00,190.745,191.322,190.693,191.136,10779
GBP/JPY,GBPJPY.pi,2024-12-05 01:00:00,191.136,191.139,190.877,191.003,7587
GBP/JPY,GBPJPY.pi,2024-12-05 02:00:00,191.003,191.032,190.832,191.003,5302
GBP/JPY,GBPJPY.pi,2024-12-05 03:00:00,191.003,191.133,190.962,191.035,5471
GBP/JPY,GBPJPY.pi,2024-12-05 04:00:00,191.035,191.044,190.421,190.631,8883
GBP/JPY,GBPJPY.pi,2024-12-05 05:00:00,190.631,190.644,190.335,190.453,10128
