datetime,open,high,low,close,tick_volume
2023-01-12 18:00:00,1783.059,1788.283,1776.844,1779.83,622
2023-01-12 19:00:00,1779.83,1787.794,1775.604,1786.8,294
2023-01-12 20:00:00,1786.8,1786.8,1778.344,1781.084,478
2023-01-12 21:00:00,1781.084,1784.07,1780.338,1783.824,311
2023-01-12 23:00:00,1783.824,1784.083,1776.118,1783.585,222
2023-01-13 00:00:00,1783.585,1787.319,1778.86,1785.083,443
2023-01-13 01:00:00,1785.083,1785.332,1781.603,1784.342,827
2023-01-13 02:00:00,1784.342,1791.808,1777.627,1790.316,363
2023-01-13 03:00:00,1790.316,1793.552,1790.316,1792.809,188
2023-01-13 04:00:00,1792.809,1799.032,1790.075,1793.312,273
2023-01-13 05:00:00,1793.312,1795.304,1788.34,1789.088,177
2023-01-13 06:00:00,1789.088,1789.834,1776.9,1780.137,228
2023-01-13 07:00:00,1780.137,1780.888,1774.916,1780.39,831
2023-01-13 08:00:00,1780.39,1795.57,1780.39,1794.326,624
2023-01-13 09:00:00,1794.326,1798.308,1781.643,1783.386,1059
2023-01-13 10:00:00,1783.386,1785.129,1772.692,1774.434,373
2023-01-13 11:00:00,1774.434,1774.934,1767.474,1767.474,460
2023-01-13 12:00:00,1767.474,1767.474,1739.616,1745.09,898
2023-01-13 13:00:00,1745.09,1748.575,1723.202,1729.423,1656
2023-01-13 14:00:00,1729.423,1765.001,1723.204,1763.26,1255
2023-01-13 15:00:00,1763.26,1764.756,1752.814,1759.534,1733
2023-01-13 16:00:00,1759.534,1773.716,1756.3,1766.255,1215
2023-01-13 17:00:00,1766.255,1780.44,1760.286,1780.44,619
2023-01-13 18:00:00,1780.44,1783.428,1776.956,1782.186,329
2023-01-13 19:00:00,1782.186,1783.678,1779.45,1781.692,382
2023-01-13 20:00:00,1781.692,1783.438,1780.451,1783.19,625
2023-01-13 21:00:00,1783.19,1783.19,1779.708,1781.952,245
2023-01-15 23:00:00,1781.952,1781.952,1773.238,1773.238,234
2023-01-16 00:00:00,1773.238,1773.238,1763.287,1766.028,435
2023-01-16 01:00:00,1766.028,1770.508,1762.548,1770.014,542
2023-01-16 02:00:00,1770.014,1770.512,1767.775,1768.028,751
2023-01-16 03:00:00,1768.028,1768.526,1767.034,1767.784,410
2023-01-16 04:00:00,1767.784,1767.784,1758.085,1759.578,245
2023-01-16 05:00:00,1759.578,1759.578,1755.602,1756.1,204
2023-01-16 06:00:00,1756.1,1756.348,1752.868,1755.358,357
2023-01-16 07:00:00,1755.358,1758.346,1752.872,1755.114,377
2023-01-16 08:00:00,1755.114,1755.363,1741.682,1743.674,420
2023-01-16 09:00:00,1743.674,1752.882,1742.678,1747.162,514
2023-01-16 10:00:00,1747.162,1748.904,1747.162,1748.162,275
