date_creation,ticker,asset_class,timeframe,prix_entree,stop_loss_init,tp1_init,tp2_init,rr_tp1,rr_tp2,statut_final,score_force
2026-07-06 21:15:36,GOLD - JPY,FX/Indices,1H,675105.0,668133.0,,,,,INVALIDÉE,7.1
2026-07-03 02:19:47,SILVER - CAD,FX/Indices,1H,88.27,87.93,88.67,93.11,1.1764705882353481,14.235294117647522,OBJECTIF ATTEINT,8.9
2026-07-03 02:19:47,SILVER - NZD,FX/Indices,1H,109.05,108.67,110.19,114.31,3.0000000000000373,13.842105263158073,OBJECTIF ATTEINT,8.9
2026-07-03 02:19:46,SILVER - AUD,FX/Indices,1H,,89.41,90.87,93.26,,,OBJECTIF ATTEINT,8.9
2026-07-03 02:19:45,SILVER - JPY,FX/Indices,1H,10034.0,9987.0,,,,,OBJECTIF ATTEINT,8.9
2026-07-03 02:19:44,SILVER - EUR,FX/Indices,1H,54.42,54.2,54.85,57.39,1.9545454545454632,13.500000000000064,OBJECTIF ATTEINT,8.9
2026-07-02 21:18:22,GOLD - CAD,FX/Indices,1H,,5809.17,5925.14,5973.44,,,OBJECTIF ATTEINT,8.4
2026-07-02 21:18:22,SILVER - NZD,FX/Indices,1H,,106.9,107.29,110.19,,,OBJECTIF ATTEINT,8.8
2026-07-02 06:21:02,GOLD - JPY,FX/Indices,1H,661063.0,657654.0,,,,,INVALIDÉE,7.5
2026-07-02 04:13:46,SILVER - GBP,FX/Indices,1H,45.35,45.06,45.97,47.25,2.1379310344827562,6.551724137931049,INVALIDÉE,7.9
2026-07-02 02:16:48,SILVER - CAD,FX/Indices,1H,85.15,84.49,86.74,90.76,2.409090909090853,8.49999999999986,OBJECTIF ATTEINT,7.9
2026-07-02 02:16:47,SILVER - AUD,FX/Indices,1H,86.86,86.24,88.3,93.26,2.3225806451612696,10.322580645161224,OBJECTIF ATTEINT,7.7
2026-07-02 02:16:46,SILVER - CHF,FX/Indices,1H,48.46,47.8,49.28,50.56,1.242424242424236,3.181818181818166,OBJECTIF ATTEINT,7.3
2026-07-02 02:16:46,SILVER - JPY,FX/Indices,1H,9740.0,9630.0,,,,,OBJECTIF ATTEINT,7.3
2026-07-02 02:16:45,SILVER - EUR,FX/Indices,1H,52.62,52.25,53.5,54.85,2.3783783783784016,6.02702702702708,OBJECTIF ATTEINT,7.5
2026-07-01 17:18:36,SILVER - CAD,FX/Indices,1H,85.15,84.49,86.74,88.67,2.409090909090853,5.33333333333324,INVALIDÉE,8.2
2026-07-01 17:18:35,SILVER - CHF,FX/Indices,1H,48.47,48.19,49.11,50.56,2.2857142857142785,7.464285714285696,INVALIDÉE,8.0
2026-07-01 17:18:34,SILVER - EUR,FX/Indices,1H,52.65,52.25,53.19,55.91,1.3500000000000028,8.150000000000023,INVALIDÉE,8.2
2026-06-30 19:20:04,SILVER - JPY,FX/Indices,1H,9702.0,9630.0,,,,,INVALIDÉE,7.9
2026-06-30 04:16:00,SILVER - GBP,FX/Indices,1H,43.36,44.36,42.26,40.38,1.1000000000000014,2.979999999999997,INVALIDÉE,7.9
2026-06-29 21:12:21,GOLD - GBP,FX/Indices,1H,3023.62,3062.6,2916.89,2824.7,2.7380708055413026,5.103129810159055,SEUIL PRÉSERVÉ,8.6
2026-06-26 05:16:48,SILVER - CAD,FX/Indices,1H,80.35,81.0,79.17,76.26,1.815384615384588,6.292307692307621,INVALIDÉE,7.9
2026-06-26 05:16:47,SILVER - CHF,FX/Indices,1H,45.79,46.21,45.21,44.57,1.3809523809523714,2.9047619047618904,INVALIDÉE,8.0
